CustomerID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV
8008-HAWED,34.127194,-118.295647,1,0,0,0,14,0,1,0,0,0,2,0,2,2,0,1,2,50.75,712.75,1,4883
7124-UGSUR,34.099869,-118.326843,0,1,1,0,61,1,2,1,0,2,2,0,2,2,1,1,1,104.4,6405.0,1,4412
1862-SKORY,34.089953,-118.294824,0,1,1,0,40,0,1,0,0,2,0,0,2,0,0,1,2,39.3,1637.4,1,2296
1502-XFCVR,34.088017,-118.327168,0,0,0,0,58,1,0,1,2,2,2,0,2,2,1,1,2,106.45,6145.85,1,5902
9692-TUSXH,34.137412,-118.207607,0,0,0,0,18,1,0,1,2,0,0,0,2,2,0,1,2,96.05,1740.7,1,5581
7912-SYRQT,34.11572,-118.192754,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,75.1,552.95,1,5514
4816-JBHOV,33.952714,-118.292061,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.7,93.7,1,4618
8292-TYSPY,34.072945,-118.37267,1,0,0,0,19,1,0,0,0,0,2,2,0,0,0,1,1,55.0,1046.5,1,4539
1867-BDVFH,33.987945,-118.370442,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.35,834.2,1,5075
2359-QWQUL,34.001617,-118.222274,0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85,1,2371
9103-TCIHJ,33.927254,-118.249826,0,0,0,0,15,1,2,0,2,0,0,0,0,0,0,1,3,55.7,899.8,1,4519
4140-WJAWW,34.052917,-118.255178,0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,1,19.85,108.05,1,3799
6653-CBBOM,33.885811,-118.206459,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,5963
3247-ZVOUO,33.956228,-118.120993,1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,0,2,85.55,851.75,1,3336
6101-IMRMM,33.917145,-118.401554,1,0,0,0,6,1,0,1,0,0,2,0,2,2,0,0,3,94.5,575.45,1,3469
1268-ASBGA,33.97803,-118.217141,0,1,1,0,16,1,2,1,0,0,0,0,0,2,0,1,1,85.35,1375.15,1,5769
8943-URTMR,33.88856,-118.351813,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,3,79.65,152.7,1,5082
4713-LZDRV,34.037037,-118.705803,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,79.6,195.05,1,4322
4325-NFSKC,34.079449,-118.548306,1,1,0,0,19,1,2,1,2,0,0,0,2,0,0,1,2,90.6,1660.0,1,2373
2955-PSXOE,34.115192,-118.61017,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,3061
7762-URZQH,33.991782,-118.479229,1,0,1,0,66,1,2,1,2,0,2,0,2,2,2,1,1,106.05,6981.35,1,5602
6907-NZZIJ,34.035849,-118.503508,0,0,0,0,36,1,2,1,0,2,0,0,2,2,0,1,2,99.15,3615.6,1,4188
2911-UREFD,34.005439,-118.477507,0,0,1,0,39,0,1,0,2,0,2,0,2,2,0,0,2,55.9,2184.35,1,5632
3744-ZRRDZ,33.833699,-118.314387,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85,1,2902
5673-TIYIB,33.833181,-118.292062,1,0,0,0,2,0,1,0,0,2,2,2,0,0,0,1,1,40.4,77.15,1,3620
1602-IJQQE,33.972119,-118.020188,0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,75.35,338.1,1,2220
4628-WQCQQ,33.945318,-117.992066,1,0,0,0,35,1,0,1,0,0,2,0,2,0,1,1,2,85.15,3030.6,1,5928
1644-IRKSF,33.850504,-118.039892,0,0,1,0,33,1,0,1,0,0,2,0,2,2,1,1,2,93.8,3124.5,1,5080
3705-PSNGL,33.8681,-118.067402,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45,1,5398
6502-HCJTI,33.840524,-118.148403,1,1,1,0,7,1,2,1,2,2,0,0,0,2,0,1,1,94.7,673.1,1,3591
2606-RMDHZ,33.847755,-118.112532,1,0,0,0,6,0,1,0,0,2,0,0,0,0,0,1,1,30.5,208.7,1,4667
8258-GSTJK,33.744119,-118.31448,1,1,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,77.0,237.75,1,3128
6861-OKBCE,33.75462,-118.071128,0,0,0,1,11,1,0,2,1,1,1,1,1,1,0,0,1,20.1,221.35,1,4500
9940-RHLFB,33.719221,-118.073596,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,2,75.3,75.3,1,2176
2995-UPRYS,33.752524,-118.210737,0,1,1,0,40,1,0,1,0,2,0,2,2,2,1,1,1,99.2,4062.2,1,5098
6686-YPGHK,33.823943,-118.111335,1,1,0,0,47,1,0,1,2,0,0,0,0,2,0,0,3,85.5,4042.3,1,3645
1383-EZRWL,33.819814,-118.222416,0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.05,164.85,1,5595
4759-TRPLW,33.778436,-118.118648,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.4,70.4,1,4238
8563-IIOXK,34.145695,-117.95982,1,0,1,0,7,1,0,0,2,0,0,0,0,0,1,1,2,49.75,331.3,1,5651
8020-BWHYL,34.2112,-118.230625,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,1147.45,1,4526
2982-VPSGI,34.110444,-118.156957,0,0,1,0,11,1,2,1,0,0,0,0,2,2,0,1,2,94.0,1078.9,1,2120
8199-ZLLSA,34.296574,-118.244839,1,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,118.35,7804.15,1,6255
4625-EWPTF,34.165383,-118.123752,1,0,0,0,8,0,1,0,2,0,0,0,0,0,0,1,2,30.45,226.45,1,4549
5980-NOPLP,34.13946,-118.166649,0,0,1,0,44,1,2,1,0,0,0,0,2,2,0,1,2,96.1,4364.1,1,5606
6892-XPFPU,34.159007,-118.087353,1,1,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.25,2433.9,1,2104
8010-EZLOU,34.122671,-118.112911,1,1,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,80.2,1217.25,1,4958
9874-QLCLH,34.238208,-118.55029,0,0,1,0,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5,1,2365
8062-YBDOE,34.422519,-118.420717,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,5844
6000-APYLU,34.43987,-118.644609,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1,1,3890
0947-IDHRQ,34.178068,-118.615714,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7,1,3949
3672-YITQD,34.506627,-118.699048,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6,1,2987
9048-JVYVF,34.223768,-118.445461,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35,1,3520
8988-ECPJR,34.17847,-118.459472,0,1,1,0,34,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2718.3,1,3980
3776-EKTKM,34.188339,-118.300942,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45,1,5303
1902-XBTFB,34.207295,-118.400022,1,0,0,0,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,2001.5,1,5438
0643-OKLRP,34.174493,-117.87068,0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,0,2,80.35,3825.85,1,5915
9381-NDKME,34.079934,-118.046695,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3,1,3843
2794-XIMMO,34.245289,-117.642503,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25,1,5650
8382-SHQEH,34.133809,-117.523724,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95,1,2656
2983-ZANRP,34.031441,-117.936436,0,0,1,0,2,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4,1,5799
7845-URHJN,33.998471,-117.973758,0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,20.15,156.25,1,4785
3034-ZBEQN,34.038983,-117.991372,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5,1,5995
8327-LZKAS,34.083086,-117.737997,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9,1,4423
1075-BGWOH,34.065108,-118.082791,1,1,1,0,16,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1587.55,1,3392
0302-JOIVN,34.114772,-118.089431,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9,1,2750
5366-IJEQJ,34.090925,-118.128164,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,2,88.7,1761.45,1,4115
1981-INRFU,32.677097,-116.304991,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.75,164.5,1,5172
4971-PUYQO,32.673483,-116.472863,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6,1,4464
8485-GJCDN,32.688506,-116.938632,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,69.05,318.5,1,3368
1527-SXDPN,32.579134,-117.119009,1,0,1,0,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4990.25,1,4751
6029-WTIPC,32.649787,-116.2237,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05,1,4424
8634-CILSZ,32.695681,-116.798386,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,104.7,7220.35,1,6350
6682-QJDGB,33.200369,-116.192313,1,0,0,1,40,1,0,0,2,2,0,0,0,0,0,1,3,55.25,2139.2,1,2810
8780-IXSTS,33.148116,-117.306043,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3,1,5656
9530-EHPOH,32.785165,-116.862648,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0,1,3407
0345-HKJVM,32.832706,-116.873258,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6,1,5800
3049-SOLAY,33.362575,-117.299644,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,95.2,292.85,1,4176
3317-HRTNN,32.980678,-116.262854,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,1,3561
3235-ETOOB,32.909873,-116.906774,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9,1,3683
8058-INTPH,33.194742,-117.29032,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65,1,2119
5569-OUICF,32.847336,-116.997605,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2,1,4994
8821-XNHVZ,33.001813,-117.263628,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05,1,2943
2082-OJVTK,33.119028,-117.166036,1,0,1,0,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2698.35,1,5292
5940-NFXKV,32.99356,-117.207121,1,0,1,0,19,1,2,1,0,0,0,0,0,2,0,1,2,83.65,1465.75,1,3427
8053-WWDRO,32.741859,-117.090353,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3,1,5579
9564-KCLHR,32.71346,-117.236378,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25,1,2180
2082-CEFLT,32.787836,-117.232376,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6,1,3037
1213-NGCUN,32.805518,-117.169052,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35,1,4248
5688-KZTSN,32.898613,-117.202937,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05,1,4672
2894-QOJRX,32.827238,-117.089287,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0,1,5024
5747-PMBSQ,32.886925,-117.152162,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1,1,2415
3143-JQEGI,32.961064,-117.134917,0,0,1,0,13,1,0,1,0,0,0,0,2,2,0,0,2,88.35,1222.8,1,3740
6386-SZZKH,32.957195,-117.202542,0,0,1,0,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2,1,5785
2982-IHMFT,33.537646,-116.291089,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45,1,4291
3521-SYVOR,33.762759,-116.324817,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2,1,5554
9526-JAWYF,33.674583,-114.71612,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3,1,3452
5649-VUKMC,33.680031,-116.171678,0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,95.5,1115.15,1,3538
5143-EGQFK,32.858595,-115.662709,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4,1,5702
4919-IKATY,34.167236,-116.281511,1,0,1,0,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75,1,5141
9050-QLROH,33.345825,-115.596574,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25,1,2931
6168-WFVVF,33.839989,-116.659215,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,1,5165
0877-SDMBN,34.273872,-114.192901,0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,103.95,5639.05,1,6117
8065-YKXKD,32.790282,-115.689559,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65,1,5578
9637-EIHEQ,33.53604,-116.119222,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8,1,4535
9689-PTNPG,34.264124,-114.717964,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55,1,5055
9465-RWMXL,33.03679,-115.60503,1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95,1,5949
2362-IBOOY,32.852947,-114.850784,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15,1,5272
0843-WTBXE,34.341737,-116.539416,1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25,1,4753
5515-IDEJJ,34.1678,-116.86433,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,1,5441
7450-NWRTR,34.424926,-117.184503,1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15,1,2819
5376-DEQCP,34.965648,-117.001509,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,1,4063
9095-HFAFX,34.278967,-116.773825,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6,1,3718
2379-ENZGV,34.059722,-117.39104,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5,1,3420
6005-OBZPH,34.702766,-116.093376,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65,1,4074
7932-WPTDS,34.244411,-117.072654,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8,1,5377
2722-VOJQL,34.129677,-117.154277,1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1,1,4870
5228-EXCET,34.89326,-116.505958,1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7,1,5964
7394-FKDNK,34.064073,-117.166158,0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1,1,4971
6331-LWDTQ,34.156758,-117.404686,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25,1,2457
1597-FZREH,35.924252,-116.188668,0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8,1,3005
7000-WCEVQ,34.358321,-117.618263,0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35,1,3866
0727-IWKVK,35.013299,-116.834092,1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7,1,4748
5959-BELXA,34.04597,-117.011825,1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25,1,2246
3512-IZIKN,34.183286,-117.221722,0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75,1,5591
6141-OOXUQ,34.122501,-117.320138,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65,1,5717
7503-ZGUZJ,33.920907,-117.489426,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65,1,4261
2506-TNFCO,34.004379,-117.447864,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,69.55,1,5948
8718-PTMEZ,33.655421,-117.391751,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,347.25,1,5131
2207-OBZNX,33.482243,-116.827173,1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05,1,3736
6142-VSJQO,33.761894,-117.120868,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.35,44.35,1,4599
6437-UKHMV,33.970661,-117.255039,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.7,586.05,1,3109
1114-CENIM,33.806708,-117.02007,1,0,0,1,54,1,2,0,0,2,0,0,0,0,0,1,1,55.0,3092.65,1,5282
6060-DRTNL,33.796568,-116.924723,0,1,0,0,5,1,0,1,0,0,2,0,2,0,0,1,3,84.85,415.55,1,3305
8473-VUVJN,33.475493,-117.219551,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65,1,5443
6289-CPNLD,33.540604,-117.10909,1,0,1,0,33,1,0,0,0,0,2,2,2,2,1,1,3,73.9,2405.05,1,5374
5536-SLHPM,33.507255,-117.029473,0,0,1,0,55,1,2,1,0,0,2,0,0,0,0,1,2,77.75,4458.15,1,4398
0196-VULGZ,33.716136,-117.752574,0,1,1,0,6,1,2,1,0,0,0,0,0,2,0,1,2,84.35,474.9,1,5721
8837-VVWLQ,33.458754,-117.665104,0,0,0,0,8,1,0,1,2,0,0,0,2,0,0,0,2,84.95,668.4,1,4437
2696-NARTR,33.600987,-117.862734,1,0,0,0,11,1,0,1,0,0,0,2,0,0,0,1,2,73.85,926.25,1,3634
7614-QVWQL,33.645672,-117.922613,1,0,1,0,49,0,1,0,0,2,0,0,2,2,1,1,0,51.8,2541.25,1,5375
1976-CFOCS,33.477923,-117.705314,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,46.0,46.0,1,4531
4631-OACRM,33.644849,-117.684254,1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,1156.1,1,3621
3755-JBMNH,33.679659,-118.016195,1,1,1,0,16,1,0,1,0,0,0,0,0,0,0,1,0,71.8,1167.8,1,3327
6345-ULYRW,33.570023,-117.773669,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9,1,2674
1809-DMJHQ,33.634626,-117.874882,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,3,46.0,221.7,1,4846
6923-EFPNL,33.782346,-117.635263,1,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,1,51.75,201.1,1,3865
9574-RKJIF,33.631119,-117.567346,1,0,1,0,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7,1,2792
2619-WFQWU,33.60693,-117.644253,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,3208
0778-NELLA,33.830209,-117.906099,1,0,0,0,9,0,1,0,0,0,0,0,2,0,0,1,1,34.7,296.1,1,5352
4614-NUVZD,33.848733,-117.788357,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,81.1,81.1,1,2075
3803-KMQFW,33.930199,-117.862898,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.55,20.55,1,3797
6804-GDMOI,33.924143,-117.79387,0,0,0,0,61,1,2,1,0,0,2,2,2,2,2,1,2,106.6,6428.4,1,4183
9572-MTILT,33.877639,-117.961212,1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9,1,4508
9611-CTWIH,33.786738,-117.982564,0,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,89.45,240.45,1,3591
0329-GTIAJ,33.766476,-117.969795,0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,97.9,315.3,1,4330
6629-CZTTH,33.828779,-117.848299,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,3,55.7,55.7,1,4629
5364-EVNIB,33.787796,-117.875928,1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,973.45,1,5067
5087-SUURX,33.884073,-117.732197,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85,1,2601
0013-EXCHZ,34.227846,-119.079903,0,1,1,0,3,1,0,1,0,0,0,2,2,0,0,1,3,83.9,267.4,1,3464
5550-VFRLC,34.312945,-118.858169,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85,1,5056
4929-BSTRX,34.223244,-119.18012,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.55,53.55,1,2326
2225-ZRGSG,34.432843,-118.730106,0,0,1,0,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,6579.05,1,6173
5271-YNWVR,34.402343,-119.094824,1,0,1,0,68,1,2,1,2,2,2,2,2,2,2,1,2,113.15,7856.0,1,4610
2657-ALMWY,34.269449,-118.768471,0,1,1,0,26,1,0,1,0,2,0,0,0,2,0,0,2,84.95,2169.75,1,4316
6330-JKLPC,34.297628,-119.014627,1,0,1,0,11,1,2,1,0,2,0,0,0,0,0,1,0,80.5,896.9,1,5119
4667-OHGKG,34.420998,-119.60137,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.3,19.3,1,4266
1660-HSOOQ,34.037342,-119.80079,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,49.65,49.65,1,5338
7253-UVNDW,34.457541,-119.631072,0,0,0,0,46,1,0,0,0,0,2,2,0,0,2,0,1,54.35,2460.15,1,2793
7228-OMTPN,34.437945,-119.77191,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,370.65,1,2456
6284-AHOOQ,35.916943,-120.129921,1,1,0,0,22,1,2,1,0,0,0,2,2,0,0,1,0,90.5,1910.6,1,5014
2344-JMOGN,35.451402,-119.488413,1,0,1,0,9,1,0,1,0,2,2,2,2,0,0,1,3,94.85,890.6,1,3016
3799-ISUZQ,35.865795,-118.69759,1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.95,529.5,1,3296
1794-HBQTJ,36.04533,-119.532424,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,48.6,48.6,1,4207
2460-FPSYH,36.301689,-119.018233,0,1,0,0,40,0,1,0,2,2,0,0,2,2,0,1,2,55.8,2109.35,1,4272
4818-DRBQT,36.29878,-119.201028,1,0,1,0,29,1,2,1,0,2,0,0,0,0,0,1,0,80.15,2265.25,1,5189
1320-HTRDR,35.215731,-119.57013,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.5,220.6,1,5948
1493-AMTIE,36.385818,-119.224243,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,20.2,20.2,1,5394
6424-ELEYH,34.845861,-118.885163,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,74.75,229.5,1,3972
4391-RESHN,36.462671,-118.997291,1,0,0,0,23,1,2,1,0,0,2,2,2,2,0,1,3,104.05,2470.1,1,5963
6821-BUXUX,34.737031,-119.460557,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,1244.5,1,2110
5028-HTLJB,34.956577,-119.750142,1,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,1,3491
9801-GDWGV,35.676978,-118.101378,0,0,0,0,39,1,2,1,0,2,2,0,2,2,0,1,2,103.45,3994.45,1,4811
2320-JRSDE,35.809921,-119.127437,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,19.9,19.9,1,4633
0601-WZHJF,35.490705,-119.286833,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,667.7,1,5360
5143-WMWOG,36.175255,-119.813805,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.95,19.95,1,2051
5393-RXQSZ,35.184837,-119.402525,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.6,79.6,1,2199
0231-LXVAP,36.047414,-119.344304,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,75.9,1,3389
9444-JTXHZ,36.185471,-119.375243,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,2,76.2,76.2,1,5973
5510-BOIUJ,36.303793,-119.375646,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.25,19.25,1,5437
4471-KXAUH,35.710244,-118.881679,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,84.3,3588.4,1,2514
7638-QVMVY,36.37559,-119.211689,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,2,79.0,522.95,1,3735
3244-DCJWY,35.392599,-119.245341,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.25,70.25,1,4133
0875-CABNR,35.233745,-120.626442,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,865.55,1,3320
7812-FZHPE,35.842889,-121.004862,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,409.9,1,4648
4797-AXPXK,34.601055,-120.382917,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,60.0,1,4531
5229-PRWKT,34.757477,-120.550507,1,0,0,0,8,1,2,1,0,0,0,0,0,2,0,1,2,86.55,649.65,1,4193
6982-UQZLY,34.758699,-120.275839,0,1,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,1,3817
5057-LCOUI,35.050345,-120.489599,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2011.4,1,4119
0193-ESZXP,35.059695,-120.604741,0,1,1,0,58,1,0,1,2,2,0,2,2,2,1,1,1,105.5,6205.5,1,5067
4369-HTUIF,35.165668,-120.655842,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1,5831
0156-FVPTA,34.624399,-120.137875,1,0,1,0,22,1,0,0,2,0,0,2,0,0,0,1,2,54.2,1152.7,1,5102
1984-FCOWB,35.536115,-120.739231,0,0,1,0,70,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,1,4191
0654-HMSHN,35.097323,-118.171288,1,0,1,0,21,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95,1,3796
5287-QWLKY,37.245505,-118.062943,1,1,1,0,71,1,2,1,2,2,0,0,2,2,0,1,1,105.1,7548.1,1,5725
5196-SGOAK,35.358953,-118.527064,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,2,75.7,75.7,1,4884
